gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
15483,0.0516,0.7887,0.0114,0.1050
15484,0.2740,0.4209,0.0205,0.1122
15485,0.2708,0.5337,0.0189,0.1021
15486,0.2530,0.5854,0.0097,0.1373
15487,0.2213,0.6216,0.0089,0.1273
15488,0.2170,0.6172,0.0066,0.1429
15489,0.1581,0.6188,0.0087,0.1869
15490,0.3158,0.4605,0.0102,0.1883
15491,0.4344,0.3380,0.0109,0.1955
15492,0.4152,0.3139,0.0109,0.2341
15493,0.4382,0.2988,0.0092,0.1972
15494,0.7218,0.1303,0.0054,0.1307
15495,0.7382,0.1058,0.0061,0.1383
15496,0.7273,0.0766,0.0079,0.1636
15497,0.0001,0.0011,0.0709,0.4392
15498,0.0001,0.0001,0.0770,0.4887
15499,0.0003,0.0003,0.1182,0.5337
15500,0.0005,0.0000,0.1320,0.6134
15501,0.0334,0.0000,0.2034,0.6213
15502,0.0117,0.0000,0.1531,0.7029
15503,0.0973,0.0000,0.2054,0.6510
15504,0.2060,0.0034,0.1938,0.5463
15505,0.7062,0.0019,0.0774,0.2045
15506,0.6742,0.0017,0.1031,0.2105
15507,0.4087,0.0010,0.1637,0.3464
15508,0.3783,0.0022,0.1371,0.3967
15509,0.2909,0.0104,0.1738,0.3841
15510,0.0899,0.0125,0.1599,0.4838
15511,0.1135,0.0021,0.1754,0.4697
15512,0.1982,0.0004,0.1984,0.4371
15513,0.3764,0.0002,0.1794,0.3607
15514,0.7174,0.0007,0.0976,0.1732
15515,0.7843,0.0004,0.0679,0.1391
15516,0.7519,0.0000,0.0776,0.1626
15517,0.6226,0.0111,0.1037,0.2510
15518,0.6604,0.0020,0.0960,0.2302
15519,0.6110,0.0022,0.0908,0.2841
15520,0.2195,0.0077,0.0958,0.6403
15521,0.0473,0.0198,0.0659,0.8448
15522,0.0039,0.0218,0.0451,0.8895
15523,0.0024,0.0091,0.0436,0.9118
15524,0.0002,0.0015,0.0295,0.9487
15525,0.0002,0.0008,0.0263,0.9555
15526,0.0000,0.0052,0.0208,0.9593
15527,0.0004,0.0212,0.0325,0.9372
15528,0.0180,0.0149,0.0490,0.9015
15529,0.0027,0.0062,0.0224,0.9617
15530,0.0074,0.0185,0.0476,0.9184
15531,0.0025,0.0076,0.0422,0.9390
15532,0.0023,0.0130,0.0562,0.9125
15533,0.0049,0.0564,0.0569,0.8435
15534,0.0024,0.2061,0.0526,0.7168
15535,0.0028,0.2795,0.0515,0.6502
15536,0.0007,0.1254,0.0706,0.7858
15537,0.0012,0.1102,0.0644,0.8121
15538,0.0005,0.1061,0.0488,0.8358
15539,0.0009,0.1568,0.0639,0.7690
15540,0.0014,0.1875,0.0526,0.7416
15541,0.0020,0.4031,0.0310,0.5441
15542,0.0014,0.4829,0.0224,0.4731
15543,0.0018,0.2134,0.0425,0.7094
15544,0.0031,0.2505,0.0453,0.6794
15545,0.0016,0.3149,0.0407,0.6168
15546,0.0044,0.3069,0.0430,0.6172
15547,0.0052,0.2476,0.0543,0.6711
15548,0.0027,0.0367,0.0640,0.8747
15549,0.0012,0.1321,0.0383,0.8062
15550,0.0007,0.5022,0.0223,0.4575
15551,0.0007,0.6081,0.0260,0.3507
15552,0.0013,0.5184,0.0334,0.4288
15553,0.0003,0.1567,0.0452,0.7797
15554,0.0029,0.0624,0.0693,0.8483
15555,0.0034,0.1315,0.0722,0.7760
15556,0.0025,0.1657,0.0680,0.7516
15557,0.0120,0.0568,0.0846,0.8281
15558,0.0101,0.1266,0.0841,0.7571
15559,0.0265,0.1614,0.0837,0.6646
15560,0.0662,0.0541,0.1203,0.7271
15561,0.0777,0.1119,0.1091,0.6758
15562,0.1727,0.1099,0.1209,0.5618
15563,0.1576,0.0650,0.1221,0.6118
15564,0.1090,0.0309,0.1197,0.6719
15565,0.0540,0.1647,0.0824,0.6514
15566,0.0953,0.1393,0.0760,0.6440
15567,0.0487,0.4374,0.0333,0.4352
15568,0.0542,0.4918,0.0228,0.3865
15569,0.0300,0.5247,0.0188,0.3823
15570,0.0349,0.5115,0.0200,0.3880
15571,0.0377,0.5641,0.0179,0.3418
15572,0.0265,0.6520,0.0095,0.2717
15573,0.0243,0.6328,0.0120,0.2945
15574,0.0400,0.6438,0.0091,0.2742
15575,0.0521,0.5580,0.0181,0.3378
15576,0.0583,0.4838,0.0230,0.3908
15577,0.0935,0.4681,0.0213,0.3830
15578,0.1380,0.3542,0.0282,0.4406
15579,0.2904,0.2578,0.0308,0.3863
15580,0.2725,0.1328,0.0353,0.5356
15581,0.1821,0.1696,0.0300,0.5947
15582,0.1961,0.1335,0.0336,0.6265
15583,0.2549,0.0847,0.0498,0.5970
15584,0.3493,0.0558,0.0498,0.5289
15585,0.3825,0.0583,0.0442,0.4848
15586,0.3036,0.1192,0.0324,0.5153
15587,0.2664,0.1962,0.0253,0.4980
15588,0.1106,0.2629,0.0260,0.5782
15589,0.2056,0.0931,0.0184,0.3130
15590,0.3038,0.1364,0.0230,0.5061
15591,0.3280,0.1401,0.0238,0.4873
15592,0.2329,0.2017,0.0215,0.5179
15593,0.2324,0.1825,0.0275,0.5248
15594,0.2988,0.0606,0.0182,0.2271
15595,0.3412,0.0965,0.0203,0.3434
15596,0.2493,0.2019,0.0222,0.4991
15597,0.6189,0.0678,0.0191,0.2640
15598,0.7065,0.0405,0.0167,0.2100
15599,0.7069,0.0462,0.0179,0.2017
15600,0.6471,0.0512,0.0205,0.2612
15601,0.5177,0.1003,0.0249,0.3279
15602,0.8645,0.0107,0.0103,0.0932
15603,0.5309,0.0470,0.0272,0.2805
15604,0.5665,0.0366,0.0257,0.2509
15605,0.6471,0.0381,0.0166,0.2221
15606,0.6358,0.0154,0.0168,0.1700
15607,0.7743,0.0212,0.0143,0.1715
15608,0.6815,0.0134,0.0251,0.1444
15609,0.5730,0.0258,0.0280,0.1968
15610,0.5868,0.0178,0.0286,0.1634
15611,0.5930,0.0125,0.0289,0.1535
15612,0.7321,0.0126,0.0241,0.2157
15613,0.5971,0.0306,0.0308,0.3066
15614,0.6280,0.0288,0.0190,0.2490
15615,0.4470,0.0616,0.0222,0.4549
15616,0.5135,0.0617,0.0204,0.3913
15617,0.5769,0.0472,0.0223,0.3404
15618,0.5877,0.0408,0.0184,0.3418
15619,0.6828,0.0246,0.0121,0.2600
15620,0.7006,0.0278,0.0111,0.2503
15621,0.8030,0.0183,0.0068,0.1647
15622,0.6201,0.0645,0.0116,0.2923
15623,0.6154,0.0533,0.0126,0.3033
15624,0.4844,0.1787,0.0142,0.3045
15625,0.1146,0.7365,0.0127,0.1048
15626,0.1653,0.6674,0.0119,0.1037
15627,0.1419,0.7337,0.0095,0.0881
15628,0.4954,0.2333,0.0128,0.2368
15629,0.2302,0.5082,0.0112,0.2049
15630,0.0697,0.7708,0.0106,0.1167
15631,0.0364,0.8454,0.0068,0.0916
15632,0.0218,0.8574,0.0064,0.0948
15633,0.1682,0.6348,0.0153,0.1132
15634,0.1942,0.5373,0.0183,0.1060
15635,0.4654,0.3315,0.0078,0.0861
15636,0.3947,0.3422,0.0111,0.2312
15637,0.2107,0.6202,0.0064,0.1326
15638,0.2151,0.5828,0.0123,0.1734
15639,0.2071,0.4867,0.0105,0.2310
15640,0.4226,0.3018,0.0108,0.2238
15641,0.4383,0.3390,0.0096,0.1879
15642,0.5091,0.2684,0.0085,0.1917
15643,0.5799,0.1521,0.0084,0.1967
15644,0.6346,0.1480,0.0099,0.1868
15645,0.7115,0.0582,0.0088,0.1418
15646,0.0000,0.0005,0.0669,0.4415
15647,0.0040,0.0008,0.1089,0.4450
15648,0.0100,0.0000,0.1549,0.5574
15649,0.0448,0.0001,0.1828,0.5523
15650,0.0577,0.0000,0.1873,0.6270
15651,0.0144,0.0001,0.1920,0.6961
15652,0.1758,0.0000,0.2317,0.5633
15653,0.2181,0.0000,0.2013,0.5361
15654,0.1720,0.0015,0.1596,0.5972
15655,0.6565,0.0009,0.1061,0.2208
15656,0.4583,0.0001,0.1446,0.3127
15657,0.0617,0.0003,0.1156,0.5405
15658,0.3184,0.0001,0.1754,0.3520
15659,0.2598,0.0109,0.1517,0.4700
15660,0.2404,0.0014,0.1746,0.4257
15661,0.2404,0.0001,0.1869,0.4539
15662,0.2203,0.0004,0.2248,0.4706
15663,0.1204,0.0048,0.2380,0.5168
15664,0.4562,0.0230,0.1215,0.3057
15665,0.7468,0.0002,0.0849,0.1601
15666,0.5561,0.0012,0.1145,0.3006
15667,0.6301,0.0032,0.1014,0.2503
15668,0.6603,0.0008,0.0886,0.2322
15669,0.0192,0.0300,0.0394,0.8824
15670,0.0066,0.0927,0.0335,0.8396
15671,0.0026,0.0354,0.0341,0.8643
15672,0.0002,0.0021,0.0232,0.9430
15673,0.0006,0.0012,0.0427,0.9344
15674,0.0193,0.0031,0.0509,0.8998
15675,0.0484,0.0025,0.0514,0.8747
15676,0.0056,0.0027,0.0267,0.9562
15677,0.0003,0.0168,0.0283,0.9467
15678,0.0006,0.0322,0.0279,0.9317
15679,0.0035,0.0403,0.0415,0.9013
15680,0.0086,0.0011,0.0631,0.9032
15681,0.0277,0.0030,0.0685,0.8709
15682,0.0300,0.1256,0.0732,0.7432
15683,0.0070,0.4392,0.0378,0.4951
15684,0.0045,0.2344,0.0554,0.6859
15685,0.0036,0.3140,0.0483,0.6148
15686,0.0021,0.4136,0.0472,0.5213
15687,0.0009,0.1071,0.0669,0.8175
15688,0.0118,0.0560,0.0821,0.8379
15689,0.0117,0.3318,0.0562,0.5814
15690,0.0025,0.4485,0.0299,0.5000
15691,0.0018,0.2728,0.0338,0.6750
15692,0.0029,0.1031,0.0461,0.8274
15693,0.0028,0.3451,0.0328,0.5855
15694,0.0028,0.3557,0.0348,0.5803
15695,0.0039,0.3539,0.0452,0.5606
15696,0.0088,0.0981,0.0642,0.8032
15697,0.0125,0.1376,0.0597,0.7664
15698,0.0024,0.0795,0.0552,0.8335
15699,0.0005,0.2689,0.0276,0.6792
15700,0.0008,0.4913,0.0265,0.4654
15701,0.0010,0.1091,0.0620,0.8066
15702,0.0010,0.0416,0.0561,0.8815
15703,0.0009,0.0907,0.0661,0.8252
15704,0.0079,0.0517,0.0923,0.8334
15705,0.0153,0.0990,0.0898,0.7799
15706,0.0175,0.0885,0.0845,0.7836
15707,0.0334,0.0989,0.1122,0.7395
15708,0.0532,0.0389,0.1096,0.7771
15709,0.0897,0.1122,0.1061,0.6524
15710,0.1121,0.0878,0.0999,0.6556
15711,0.0947,0.1691,0.1058,0.5774
15712,0.1425,0.0526,0.1333,0.6071
15713,0.0808,0.0691,0.1128,0.6954
15714,0.0497,0.1404,0.0808,0.6575
15715,0.0321,0.4810,0.0315,0.4066
15716,0.0189,0.7147,0.0113,0.2220
15717,0.0218,0.6846,0.0106,0.2486
15718,0.0285,0.5615,0.0127,0.2806
15719,0.0407,0.4741,0.0189,0.3211
15720,0.0442,0.5674,0.0248,0.3283
15721,0.0339,0.5782,0.0181,0.3319
15722,0.0454,0.6151,0.0155,0.2827
15723,0.0717,0.5794,0.0199,0.2917
15724,0.0733,0.5764,0.0175,0.3033
15725,0.0667,0.5829,0.0164,0.2769
15726,0.0842,0.5802,0.0159,0.2868
15727,0.1605,0.2321,0.0257,0.3762
15728,0.2233,0.1586,0.0332,0.4579
15729,0.1336,0.1374,0.0348,0.6641
15730,0.1076,0.2082,0.0223,0.6451
15731,0.0935,0.2373,0.0183,0.6383
15732,0.2845,0.0864,0.0390,0.5387
15733,0.3379,0.0812,0.0409,0.5198
15734,0.4064,0.0579,0.0469,0.4759
15735,0.3242,0.1013,0.0330,0.4442
15736,0.2534,0.1528,0.0303,0.5270
15737,0.1658,0.1806,0.0285,0.6085
15738,0.3017,0.1037,0.0211,0.3833
15739,0.2933,0.1391,0.0322,0.5178
15740,0.2177,0.2249,0.0251,0.5188
15741,0.1796,0.1951,0.0237,0.5400
15742,0.1354,0.3144,0.0260,0.4988
15743,0.2280,0.2264,0.0191,0.4197
15744,0.3425,0.0774,0.0163,0.2994
15745,0.4343,0.1135,0.0193,0.3878
15746,0.5058,0.0846,0.0237,0.3567
15747,0.6207,0.0517,0.0187,0.2855
15748,0.6007,0.0839,0.0180,0.2823
15749,0.7777,0.0319,0.0110,0.1692
15750,0.2807,0.2189,0.0334,0.4329
15751,0.5318,0.1013,0.0188,0.3057
15752,0.8340,0.0115,0.0102,0.1178
15753,0.6619,0.0016,0.0153,0.0807
15754,0.5461,0.0043,0.0175,0.1059
15755,0.5186,0.0104,0.0258,0.1627
15756,0.6481,0.0217,0.0246,0.2010
15757,0.7476,0.0210,0.0217,0.1570
15758,0.7898,0.0102,0.0213,0.1685
15759,0.5786,0.0550,0.0258,0.3263
15760,0.7281,0.0229,0.0207,0.1874
15761,0.6683,0.0235,0.0266,0.2615
15762,0.5965,0.0581,0.0201,0.3017
15763,0.6427,0.0362,0.0142,0.2917
15764,0.5078,0.0720,0.0144,0.3924
15765,0.4058,0.0921,0.0163,0.4717
15766,0.5307,0.0630,0.0170,0.3765
15767,0.3469,0.1268,0.0159,0.4941
15768,0.5350,0.0578,0.0139,0.3651
15769,0.5435,0.0607,0.0130,0.3712
15770,0.4815,0.0836,0.0143,0.4088
15771,0.6536,0.0461,0.0101,0.2806
15772,0.6867,0.0406,0.0082,0.2515
15773,0.5753,0.0766,0.0141,0.3183
15774,0.3446,0.3686,0.0176,0.2484
15775,0.1070,0.7478,0.0121,0.1054
15776,0.2986,0.5801,0.0116,0.0894
15777,0.0896,0.8072,0.0071,0.0754
15778,0.2589,0.5096,0.0162,0.1916
15779,0.0753,0.7450,0.0087,0.1337
15780,0.0235,0.8609,0.0052,0.0752
15781,0.0336,0.8409,0.0073,0.0991
15782,0.0463,0.8079,0.0092,0.0883
15783,0.2513,0.4286,0.0177,0.1076
15784,0.4681,0.2427,0.0187,0.1020
15785,0.5049,0.2390,0.0130,0.2195
15786,0.2089,0.4994,0.0091,0.2025
15787,0.2060,0.5611,0.0095,0.1778
15788,0.2650,0.4454,0.0108,0.2269
15789,0.5750,0.2276,0.0086,0.1721
15790,0.5775,0.2212,0.0081,0.1746
15791,0.3867,0.3827,0.0099,0.2007
15792,0.6174,0.1137,0.0098,0.2056
15793,0.5530,0.1283,0.0137,0.1718
15794,0.6447,0.0122,0.0068,0.0497
15795,0.0002,0.0002,0.1055,0.4982
15796,0.0170,0.0012,0.1801,0.5392
15797,0.0266,0.0005,0.1768,0.5189
15798,0.1367,0.0000,0.2105,0.4828
15799,0.0788,0.0000,0.1842,0.5644
15800,0.0267,0.0000,0.1622,0.6565
15801,0.1419,0.0000,0.2004,0.6215
15802,0.2050,0.0000,0.1903,0.5689
15803,0.3834,0.0000,0.1509,0.4327
15804,0.4945,0.0000,0.1438,0.3323
15805,0.4327,0.0000,0.1747,0.3445
15806,0.3387,0.0001,0.1963,0.4078
15807,0.5956,0.0035,0.1418,0.2476
15808,0.7228,0.0019,0.0976,0.1712
15809,0.6284,0.0016,0.1413,0.2087
15810,0.4691,0.0008,0.1869,0.3104
15811,0.0996,0.0000,0.2320,0.5749
15812,0.0097,0.0012,0.2178,0.6023
15813,0.2726,0.0222,0.1595,0.4776
15814,0.6915,0.0000,0.0923,0.1805
15815,0.5176,0.0085,0.0961,0.3284
15816,0.7447,0.0000,0.0782,0.1594
15817,0.6653,0.0015,0.0831,0.2335
15818,0.1909,0.0239,0.0988,0.6455
15819,0.0147,0.0050,0.0495,0.8840
15820,0.0025,0.0484,0.0445,0.8232
15821,0.0007,0.0276,0.0333,0.8890
15822,0.0893,0.0012,0.0651,0.8123
15823,0.2999,0.0026,0.0876,0.5774
15824,0.0503,0.0005,0.0489,0.8811
15825,0.0265,0.0027,0.0458,0.9063
15826,0.0047,0.0112,0.0578,0.9085
15827,0.0060,0.0018,0.0540,0.9164
15828,0.0025,0.0200,0.0337,0.9290
15829,0.0045,0.0075,0.0459,0.9299
15830,0.0062,0.0161,0.0473,0.9129
15831,0.0026,0.0460,0.0515,0.8882
15832,0.0010,0.0749,0.0584,0.8500
15833,0.0008,0.1262,0.0670,0.7852
15834,0.0019,0.2708,0.0532,0.6559
15835,0.0037,0.4253,0.0373,0.5131
15836,0.0028,0.3422,0.0362,0.5973
15837,0.0016,0.6361,0.0213,0.3250
15838,0.0025,0.5429,0.0225,0.4145
15839,0.0001,0.3700,0.0258,0.5910
15840,0.0005,0.1461,0.0385,0.7984
15841,0.0006,0.0197,0.0456,0.9173
15842,0.0095,0.0214,0.0563,0.8921
15843,0.0085,0.1268,0.0507,0.7385
15844,0.0058,0.3228,0.0504,0.5741
15845,0.0036,0.1166,0.0570,0.8032
15846,0.0160,0.4328,0.0490,0.4797
15847,0.0050,0.4215,0.0475,0.5101
15848,0.0021,0.0967,0.0499,0.8219
15849,0.0020,0.1249,0.0528,0.7936
15850,0.0005,0.1744,0.0559,0.7508
15851,0.0011,0.0652,0.0726,0.8421
15852,0.0146,0.0578,0.0931,0.8162
15853,0.0174,0.0359,0.1175,0.8114
15854,0.0221,0.1056,0.1008,0.7572
15855,0.0167,0.1573,0.1158,0.6856
15856,0.0239,0.0909,0.0930,0.7639
15857,0.0356,0.1411,0.0862,0.7026
15858,0.0280,0.2702,0.0830,0.5874
15859,0.0410,0.0333,0.1230,0.7629
15860,0.0843,0.0560,0.1129,0.6442
15861,0.0749,0.0795,0.1036,0.6890
15862,0.0695,0.0823,0.0995,0.6968
15863,0.0536,0.2563,0.0686,0.5597
15864,0.0468,0.4511,0.0424,0.3776
15865,0.0648,0.5311,0.0364,0.3322
15866,0.0511,0.6492,0.0233,0.2403
15867,0.0724,0.3773,0.0327,0.3926
15868,0.1504,0.1205,0.0502,0.5407
15869,0.0737,0.3577,0.0356,0.4934
15870,0.0316,0.3926,0.0241,0.5009
15871,0.0350,0.5507,0.0142,0.3488
15872,0.0449,0.5582,0.0151,0.3496
15873,0.0656,0.5228,0.0207,0.3618
15874,0.0564,0.5915,0.0157,0.2684
15875,0.0650,0.5425,0.0189,0.3467
15876,0.0797,0.4464,0.0210,0.4111
15877,0.2286,0.1342,0.0336,0.4365
15878,0.1250,0.1096,0.0333,0.5657
15879,0.0956,0.1439,0.0266,0.7175
15880,0.0802,0.1722,0.0266,0.7120
15881,0.2400,0.0958,0.0354,0.6207
15882,0.3822,0.0325,0.0564,0.5180
15883,0.3199,0.0551,0.0518,0.5602
15884,0.3072,0.1146,0.0343,0.4127
15885,0.1623,0.1760,0.0329,0.5909
15886,0.1661,0.1955,0.0276,0.5985
15887,0.3290,0.1653,0.0247,0.4629
15888,0.2415,0.1815,0.0270,0.5398
15889,0.1580,0.2345,0.0290,0.5669
15890,0.1730,0.2406,0.0224,0.5502
15891,0.1403,0.3003,0.0225,0.5214
15892,0.0780,0.3887,0.0198,0.4794
15893,0.3783,0.1046,0.0214,0.3764
15894,0.4182,0.0899,0.0210,0.4523
15895,0.4723,0.1178,0.0184,0.3733
15896,0.4890,0.1144,0.0182,0.3362
15897,0.3243,0.1961,0.0236,0.4324
15898,0.1449,0.3027,0.0298,0.4779
15899,0.1587,0.2387,0.0372,0.5195
15900,0.4511,0.1036,0.0277,0.3999
15901,0.5942,0.0572,0.0222,0.3098
15902,0.7018,0.0175,0.0192,0.1772
15903,0.7602,0.0158,0.0117,0.1802
15904,0.7527,0.0069,0.0182,0.1716
15905,0.7088,0.0167,0.0186,0.1876
15906,0.6738,0.0322,0.0197,0.2565
15907,0.8037,0.0099,0.0178,0.1583
15908,0.6691,0.0341,0.0203,0.2664
15909,0.5147,0.0661,0.0172,0.3884
15910,0.6780,0.0358,0.0139,0.2609
15911,0.7125,0.0366,0.0137,0.2248
15912,0.6710,0.0503,0.0113,0.2558
15913,0.5031,0.0897,0.0154,0.3784
15914,0.4083,0.0795,0.0187,0.4459
15915,0.3943,0.1252,0.0181,0.4275
15916,0.4922,0.0907,0.0157,0.3866
15917,0.5861,0.0521,0.0140,0.3372
15918,0.5347,0.0699,0.0135,0.3643
15919,0.6632,0.0467,0.0089,0.2709
15920,0.8932,0.0080,0.0023,0.0877
15921,0.8296,0.0179,0.0038,0.1387
15922,0.7055,0.0315,0.0087,0.2174
15923,0.5910,0.0622,0.0121,0.3151
15924,0.3169,0.3735,0.0186,0.2584
15925,0.0707,0.8284,0.0082,0.0721
15926,0.0821,0.7911,0.0102,0.0910
15927,0.0880,0.7786,0.0099,0.0985
15928,0.1141,0.6700,0.0101,0.1605
15929,0.0260,0.8583,0.0062,0.0706
15930,0.0235,0.8660,0.0054,0.0772
15931,0.0496,0.7573,0.0138,0.1221
15932,0.3531,0.3052,0.0191,0.1073
15933,0.2862,0.4947,0.0155,0.0826
15934,0.3304,0.4228,0.0135,0.1411
15935,0.1284,0.7030,0.0058,0.1412
15936,0.1805,0.5784,0.0084,0.2021
15937,0.1826,0.5255,0.0084,0.2275
15938,0.4084,0.3744,0.0076,0.1926
15939,0.5233,0.2810,0.0075,0.1754
15940,0.4825,0.3175,0.0070,0.1760
15941,0.4646,0.3025,0.0083,0.2021
15942,0.7538,0.0528,0.0095,0.1388
15943,0.6096,0.0062,0.0056,0.0406
15944,0.0079,0.0002,0.1355,0.4752
15945,0.0121,0.0007,0.1848,0.5571
15946,0.0267,0.0001,0.1416,0.5509
15947,0.1411,0.0000,0.2004,0.4308
15948,0.1003,0.0000,0.1984,0.5309
15949,0.0876,0.0000,0.2023,0.5734
15950,0.2475,0.0000,0.2183,0.5006
15951,0.3713,0.0000,0.1846,0.4218
15952,0.6651,0.0000,0.1034,0.2231
15953,0.4904,0.0000,0.1302,0.3569
15954,0.2125,0.0000,0.1627,0.5625
15955,0.2383,0.0013,0.1918,0.5242
15956,0.4238,0.0124,0.1630,0.3868
15957,0.6598,0.0005,0.1039,0.2253
15958,0.6752,0.0046,0.1168,0.1958
15959,0.5514,0.0003,0.1729,0.2616
15960,0.0348,0.0000,0.2262,0.6453
15961,0.1464,0.0026,0.2112,0.5424
15962,0.6334,0.0026,0.1270,0.2181
15963,0.6158,0.0000,0.0856,0.2311
15964,0.5027,0.0108,0.1028,0.3599
15965,0.6596,0.0006,0.0935,0.2264
15966,0.3939,0.0027,0.1367,0.4280
15967,0.5010,0.0000,0.1423,0.3283
15968,0.3360,0.0006,0.1405,0.4910
15969,0.1031,0.0044,0.0601,0.8064
15970,0.0161,0.0010,0.0254,0.9245
15971,0.1025,0.0005,0.0658,0.7995
15972,0.1224,0.0004,0.0899,0.7513
15973,0.0118,0.0052,0.0465,0.9215
15974,0.0283,0.0212,0.0540,0.8723
15975,0.1567,0.0078,0.0834,0.7065
15976,0.0105,0.0087,0.0543,0.9084
15977,0.0386,0.0073,0.0660,0.8736
15978,0.0253,0.0056,0.0720,0.8869
15979,0.0021,0.0527,0.0410,0.8862
15980,0.0286,0.0388,0.1121,0.7965
15981,0.0281,0.0962,0.0876,0.7729
15982,0.0084,0.1238,0.0737,0.7735
15983,0.0004,0.0598,0.0463,0.8790
15984,0.0023,0.3142,0.0418,0.6261
15985,0.0043,0.4959,0.0297,0.4327
15986,0.0008,0.6833,0.0222,0.2780
15987,0.0008,0.7041,0.0182,0.2532
15988,0.0007,0.6853,0.0200,0.2764
15989,0.0020,0.3543,0.0294,0.5955
15990,0.0028,0.1759,0.0443,0.7618
15991,0.0017,0.1408,0.0501,0.7883
15992,0.0023,0.2711,0.0361,0.6700
15993,0.0057,0.5651,0.0273,0.3654
15994,0.0036,0.5267,0.0335,0.3936
15995,0.0023,0.6595,0.0267,0.2935
15996,0.0020,0.6721,0.0217,0.2819
15997,0.0058,0.4560,0.0387,0.4772
15998,0.0170,0.2986,0.0758,0.5877
15999,0.0483,0.1536,0.1161,0.6539
16000,0.0201,0.0746,0.1171,0.7564
16001,0.0186,0.0362,0.1207,0.7984
16002,0.0074,0.1697,0.0767,0.7222
16003,0.0225,0.2868,0.0753,0.5925
16004,0.0094,0.2479,0.0726,0.6491
16005,0.0108,0.1281,0.0851,0.7528
16006,0.0162,0.1434,0.0876,0.7180
16007,0.0256,0.2463,0.0756,0.6196
16008,0.0365,0.0616,0.1081,0.7487
16009,0.0564,0.0503,0.1064,0.7394
16010,0.1042,0.1004,0.1103,0.6343
16011,0.1499,0.0336,0.1303,0.6288
16012,0.0910,0.0851,0.1077,0.6452
16013,0.0653,0.2897,0.0688,0.5285
16014,0.0288,0.7007,0.0171,0.2238
16015,0.0351,0.7152,0.0180,0.2078
16016,0.0545,0.5088,0.0235,0.3731
16017,0.0981,0.1721,0.0525,0.6434
16018,0.0478,0.4754,0.0253,0.4214
16019,0.0374,0.4461,0.0273,0.4511
16020,0.0281,0.4575,0.0212,0.4520
16021,0.0515,0.5585,0.0174,0.3457
16022,0.0602,0.6441,0.0158,0.2596
16023,0.0975,0.5609,0.0239,0.2868
16024,0.0809,0.4761,0.0249,0.3904
16025,0.0777,0.4980,0.0231,0.3629
16026,0.1923,0.1589,0.0325,0.5902
16027,0.0863,0.1190,0.0299,0.7530
16028,0.0709,0.2632,0.0197,0.6340
16029,0.0732,0.2785,0.0191,0.6194
16030,0.2022,0.0900,0.0392,0.6613
16031,0.3523,0.0556,0.0509,0.5324
16032,0.2945,0.0964,0.0425,0.4830
16033,0.2557,0.1579,0.0347,0.4247
16034,0.2250,0.1952,0.0301,0.5325
16035,0.2148,0.1597,0.0317,0.5828
16036,0.2454,0.1864,0.0264,0.5260
16037,0.1992,0.1874,0.0301,0.5731
16038,0.1639,0.1829,0.0319,0.6098
16039,0.2308,0.1966,0.0262,0.5311
16040,0.1675,0.2529,0.0251,0.5346
16041,0.2575,0.2154,0.0209,0.3903
16042,0.2553,0.2162,0.0206,0.4722
16043,0.3361,0.1212,0.0200,0.4914
16044,0.3320,0.1266,0.0214,0.4886
16045,0.4484,0.0826,0.0184,0.3530
16046,0.1979,0.3076,0.0216,0.4351
16047,0.2328,0.2722,0.0266,0.4377
16048,0.1286,0.2800,0.0305,0.4973
16049,0.4001,0.1363,0.0281,0.4127
16050,0.4514,0.1105,0.0281,0.3913
16051,0.5207,0.0822,0.0259,0.3458
16052,0.6168,0.0370,0.0204,0.3052
16053,0.6533,0.0330,0.0158,0.2739
16054,0.8893,0.0049,0.0061,0.0907
16055,0.7836,0.0177,0.0128,0.1764
16056,0.6696,0.0333,0.0162,0.2696
16057,0.5792,0.0527,0.0192,0.3380
16058,0.6583,0.0381,0.0144,0.2746
16059,0.7519,0.0372,0.0078,0.1929
16060,0.7483,0.0325,0.0100,0.1989
16061,0.6074,0.0727,0.0108,0.2967
16062,0.7777,0.0318,0.0062,0.1740
16063,0.3897,0.1062,0.0178,0.4342
16064,0.3971,0.1017,0.0179,0.4605
16065,0.5803,0.0589,0.0126,0.3369
16066,0.6290,0.0657,0.0128,0.2824
16067,0.6763,0.0649,0.0101,0.2391
16068,0.9296,0.0055,0.0015,0.0580
16069,0.9222,0.0076,0.0022,0.0626
16070,0.9372,0.0048,0.0021,0.0496
16071,0.8709,0.0131,0.0032,0.1018
16072,0.8414,0.0119,0.0056,0.1299
16073,0.7079,0.0445,0.0097,0.2239
16074,0.3000,0.3535,0.0193,0.2181
16075,0.0899,0.7294,0.0173,0.1319
16076,0.1404,0.7034,0.0164,0.1161
16077,0.0540,0.8076,0.0076,0.0936
16078,0.0185,0.9107,0.0052,0.0466
16079,0.0161,0.8841,0.0048,0.0730
16080,0.0557,0.8109,0.0146,0.0983
16081,0.1484,0.6951,0.0180,0.1140
16082,0.2021,0.6114,0.0143,0.0948
16083,0.1897,0.6106,0.0133,0.0668
16084,0.2808,0.5413,0.0139,0.1371
16085,0.2472,0.5050,0.0090,0.2080
16086,0.3017,0.4142,0.0114,0.2438
16087,0.2185,0.5048,0.0093,0.2384
16088,0.2526,0.5047,0.0076,0.2055
16089,0.2105,0.5033,0.0097,0.2382
