EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription
3938,Liquidambar styraciflua,0.105813197,
3938,Liriodendron tulipifera,0.0200964,
3938,Magnolia grandiflora,0.002011164,
3938,Magnolia virginiana,0.016150292,
3938,Morus rubra,0.000967117,
3938,Nyssa aquatica,0.010952745,
3938,Nyssa ogeche,0.00058105,
3938,Nyssa sylvatica,0.054034134,
3938,Nyssa sylvatica,0.017362024,
3938,Ostrya virginiana,0.00296871,
3938,Oxydendrum arboreum,0.00164885,
3938,Persea borbonia,0.002264288,
3938,Pinus echinata,0.029402422,
3938,Pinus elliottii,0.059810604,
3938,Pinus glabra,0.001263846,
3938,Pinus palustris,0.040698693,
3938,Pinus serotina,0.007950711,
3938,Pinus taeda,0.231569291,
3938,Pinus virginiana,0.000400248,
3938,Platanus occidentalis,0.003174683,
3938,Prunus serotina,0.006227413,
3938,Quercus alba,0.019490179,
3938,Quercus coccinea,0.000317646,
3938,Quercus durandii,0.0010678,
3938,Quercus falcata,0.020189283,
3938,Quercus falcata,0.009211012,
3938,Quercus laevis,0.006310724,
3938,Quercus laurifolia,0.028852215,
3938,Quercus lyrata,0.002718777,
3938,Quercus marilandica,0.001228395,
3938,Quercus michauxii,0.003642643,
3938,Quercus nigra,0.043436259,
3938,Quercus nuttallii,0.001496054,
3938,Quercus phellos,0.007060524,
3938,Quercus rubra,0.000596294,
3938,Quercus shumardii,0.002476288,
3938,Quercus stellata,0.017831757,
3938,Quercus stellata,0.002252235,
3938,Quercus stellata,0.002106529,
3938,Quercus velutina,0.00624053,
3938,Quercus virginiana,0.016258773,
3938,Salix,0.004718242,
3938,Sassafras albidum,0.002381987,
3938,Taxodium distichum,0.010537254,
3938,Taxodium distichum,0.005773634,
3938,Tilia,0.000481432,
3938,Tilia americana,8.12E-05,
3938,Ulmus,0.002874409,
3938,Ulmus alata,0.008460504,
3938,Ulmus americana,0.006958423,
3938,Ulmus rubra,0.001246475,
3938,UNKNOWN Tree,0.002486569,
3938,UNKNOWN Umbellularia/Vaccinium,0.000109191,
3939,Acer barbatum,0.000386771,
3939,Acer rubrum,0.029166437,
3939,Betula,0.001577893,
3939,Carpinus caroliniana,0.005452155,
3939,Carya,0.015392159,
3939,Carya aquatica,0.008162826,
3939,Carya ovata,0.001585759,
3939,Carya texana,0.004460317,
3939,Carya tomentosa,0.001191778,
3939,Celtis,0.005831714,
3939,Celtis laevigata,0.002683139,
3939,Cornus florida,0.002005963,
3939,Crataegus,0.001547738,
3939,Diospyros virginiana,0.002999767,
3939,Fagus grandifolia,0.000550001,
3939,Fraxinus,0.018286383,
3939,Fraxinus americana,0.000384148,
3939,Fraxinus pennsylvanica,0.001926642,
3939,Gleditsia aquatica,0.000337605,
3939,Gordonia lasianthus,0.004438029,
3939,Juniperus virginiana,0.000576878,
3939,Liquidambar styraciflua,0.078473135,
3939,Liriodendron tulipifera,0.031569659,
3939,Magnolia virginiana,0.011154727,
3939,Morus,0.000292372,
3939,Nyssa aquatica,0.030955415,
3939,Nyssa sylvatica,0.058214221,
3939,Nyssa sylvatica,0.005032607,
3939,Ostrya virginiana,0.000386115,
3939,Oxydendrum arboreum,0.001596904,
3939,Persea borbonia,0.002105605,
3939,Pinus clausa,0.012818496,
3939,Pinus echinata,0.028419118,
3939,Pinus elliottii,0.080896023,
3939,Pinus glabra,0.000756497,
3939,Pinus palustris,0.037235521,
3939,Pinus serotina,0.004553404,
3939,Pinus taeda,0.22039566,
3939,Platanus occidentalis,0.001227833,
3939,Populus deltoides,0.000785997,
3939,Prunus serotina,0.002295057,
3939,Quercus alba,0.01003637,
3939,Quercus falcata,0.004552749,
3939,Quercus falcata,0.002959123,
3939,Quercus laevis,0.015379048,
3939,Quercus laurifolia,0.026592118,
3939,Quercus lyrata,0.010335297,
3939,Quercus marilandica,0.00267265,
3939,Quercus michauxii,0.003005667,
3939,Quercus nigra,0.041740415,
3939,Quercus nuttallii,0.001139334,
3939,Quercus palustris,0.000871217,
3939,Quercus phellos,0.01224424,
3939,Quercus shumardii,0.000399881,
3939,Quercus stellata,0.016696035,
3939,Quercus stellata,0.004682547,
3939,Quercus velutina,0.007799,
3939,Quercus virginiana,0.007996974,
3939,Salix,0.001492017,
3939,Sassafras albidum,8.26E-05,
3939,Taxodium distichum,0.092819046,
3939,Taxodium distichum,0.008619085,
3939,Ulmus,0.006305016,
3939,Ulmus alata,0.00221377,
3939,Ulmus crassifolia,0.000867939,
3939,Ulmus rubra,0.000389393,
3940,Abies amabilis,3.86E-06,
3940,Abies balsamea,0.002686515,
3940,Abies concolor,0.009014248,
3940,Abies grandis,4.13E-05,
3940,Abies lasiocarpa,0.00087573,
3940,Abies magnifica,1.06E-07,
3940,Abies procera,2.61E-07,
3940,Acacia constricta,1.14E-05,
3940,Acer circinatum,0.005572881,
3940,Acer glabrum,0.002546637,
3940,Acer grandidentatum var. grandidentatum,0.000300885,
3940,Acer macrophyllum,0.000154099,
3940,Acer negundo,0.000673827,
3940,Acer rubrum,1.01E-05,
3940,Acer saccharum,2.59E-05,
3940,Aesculus californica,5.90E-07,
3940,Alnus,0.000598304,
3940,Alnus incana ssp. rugosa,7.29E-05,
3940,Alnus rhombifolia,3.04E-05,
3940,Alnus rubra,0.000236573,
3940,Alnus rugosa,0.00057208,
3940,Alnus sinuata,1.94E-05,
3940,Alnus tenuifolia,0.000168021,
3940,Arbutus menziesii,0.000161274,
3940,Asimina triloba,0.001717428,
3940,Betula glandulosa,0.000154935,
3940,Betula occidentalis,0.003580534,
3940,Bumelia lanuginosa,2.67E-05,
3940,Carpinus caroliniana,8.71E-06,
3940,Carya,0.000397069,
3940,Carya illinoinensis,1.31E-07,
3940,Castanopsis chrysophylla,3.20E-06,
3940,Castanopsis sempervirens,7.87E-06,
3940,Celtis,9.05E-09,
3940,Celtis lindheimeri,2.94E-05,
3940,Celtis occidentalis,4.41E-06,
3940,Cercis,9.78E-06,
3940,Cercis canadensis,4.41E-06,
3940,Chamaecyparis lawsoniana,1.68E-06,
3940,Cornus,8.19E-07,
3940,Cornus amomum,6.06E-06,
3940,Cornus canadensis,0.000591415,
3940,Cornus florida,0.000660085,
3940,Cornus foemina ssp. racemosa,0.000610063,
3940,Cornus nuttallii,4.02E-05,
3940,Cornus sericea ssp. sericea,6.36E-05,
3940,Cornus stolonifera,0.01239781,
3940,Corylus,0.01117299,
3940,Corylus americana,0.000926557,
3940,Corylus cornuta,0.000807105,
3940,Corylus cornuta var. californica,3.70E-07,
3940,Crataegus,0.001922939,
3940,Crataegus columbiana,6.97E-06,
3940,Crataegus douglasii,0.000905754,
3940,Crataegus douglasii var. douglasii,0.000052983,
3940,Cupressus,1.03E-07,
3940,Cupressus macnabiana,9.67E-08,
3940,Desmanthus,0.03202814,
3940,Desmanthus illinoensis,0.02849335,
3940,Elaeagnus commutata,0.000186766,
3940,Fraxinus latifolia,4.91E-05,
3940,Fraxinus pennsylvanica,8.44E-05,
3940,Hamamelis virginiana,0.000162197,
3940,Heteropogon contortus,3.76E-06,
3940,Ilex verticillata,0.000552066,
3940,Juniperus,0.07201214,
3940,Juniperus deppeana,0.001124075,
3940,Juniperus horizontalis,0.01267485,
3940,Juniperus monosperma,0.004784414,
3940,Juniperus occidentalis,0.000429155,
3940,Juniperus osteosperma,0.04976829,
3940,Juniperus scopulorum,0.06009619,
3940,Juniperus virginiana,0.004905237,
3940,Larix laricina,0.001644186,
3940,Libocedrus decurrens,2.76E-07,
3940,Lithocarpus densiflorus,2.82E-05,
3940,Lycium,4.12E-05,
3940,Lycium andersonii,0.001244422,
3940,Mimosa borealis,0.001962544,
3940,Morella californica,1.45E-07,
3940,Myrica cerifera,8.36E-07,
3940,Oemleria cerasiformis,0.000413481,
3940,Ostrya virginiana,0.000238181,
3940,Picea engelmannii,4.74E-05,
3940,Picea pungens,4.74E-05,
3940,Picea sitchensis,5.31E-06,
3940,Pinus,0.000680107,
3940,Pinus albicaulis,0.000100406,
3940,Pinus contorta,2.80E-05,
3940,Pinus contorta var. contorta,3.00E-06,
3940,Pinus edulis,0.06869254,
3940,Pinus flexilis,0.000156591,
3940,Pinus jeffreyi,4.80E-10,
3940,Pinus lambertiana,6.56E-05,
3940,Pinus monophylla,0.007424541,
3940,Pinus monticola,1.07E-07,
3940,Pinus ponderosa,0.008974126,
3940,Pinus sabiniana,2.87E-05,
3940,Populus,0.00321607,
3940,Populus angustifolia,0.00463648,
3940,Populus balsamifera ssp. trichocarpa,0.000355459,
3940,Populus deltoides,0.01081218,
3940,Populus deltoides ssp. wislizeni,0.001447941,
3940,Populus fremontii,0.005133386,
3940,Populus tremuloides,0.1414869,
3940,Populus tremuloides,0.009385755,
3940,Prosopis juliflora,0.000397636,
3940,Prunus,0.001647564,
3940,Prunus americana,0.000879015,
3940,Prunus angustifolia,0.0489143,
3940,Prunus emarginata,1.35E-05,
3940,Prunus subcordata,3.53E-05,
3940,Prunus virginiana,0.07571753,
3940,Pseudotsuga,1.07E-06,
3940,Pseudotsuga menziesii,0.004214713,
3940,Pseudotsuga menziesii var. glauca,1.42E-05,
3940,Quercus,0.002340522,
3940,Quercus agrifolia,2.21E-06,
3940,Quercus alba,0.000112804,
3940,Quercus chrysolepis,2.81E-05,
3940,Quercus douglasii,0.000116645,
3940,Quercus durandii var. breviloba,2.17E-06,
3940,Quercus garryana,0.000457222,
3940,Quercus garryana var. breweri,1.09E-06,
3940,Quercus havardii,0.001620825,
3940,Quercus kelloggii,0.000259948,
3940,Quercus macrocarpa,1.88E-05,
3940,Quercus marilandica,0.001247387,
3940,Quercus stellata,0.002630306,
3940,Quercus undulata,0.002432445,
3940,Quercus vacciniifolia,1.96E-07,
3940,Quercus velutina,9.68E-06,
3940,Quercus virginiana,0.001769433,
3940,Quercus wislizeni,7.71E-05,
3940,Rhamnus purshiana,3.91E-05,
3940,Rhus,1.20E-06,
3940,Rhus aromatica,0.004290796,
3940,Rhus glabra,0.005968014,
3940,Rhus hirta,0.000157774,
3940,Robinia neomexicana,0.00705037,
3940,Salix,0.2177886,
3940,Salix arctica,0.00041359,
3940,Salix exigua,0.00636429,
3940,Salix interior,0.003519636,
3940,Salix lasiandra,7.34E-05,
3940,Salix pedicellaris,0.000248895,
3940,Salix scouleriana,0.00469021,
3940,Sassafras albidum,3.11E-05,
3940,Sequoia sempervirens,9.69E-07,
3940,Sequoiadendron giganteum,4.80E-10,
3940,Smilax,0.001609071,
3940,Smilax hispida,8.71E-06,
3940,Smilax rotundifolia,0.000238181,
3940,Sorbus,0.000339681,
3940,Sorbus sitchensis,5.09E-05,
3940,Tamarix,0.002341855,
3940,Taxus brevifolia,0.000756092,
3940,Thuja occidentalis,0.002686515,
3940,Thuja plicata,0.000170697,
3940,Torreya californica,6.42E-06,
3940,Tsuga heterophylla,4.55E-05,
3940,Ulmus,2.63E-09,
3940,Ulmus alata,0.000571629,
3940,Ulmus americana,2.62E-05,
3940,Ulmus crassifolia,1.30E-08,
3940,Umbellularia californica,3.94E-06,
3940,Yucca brevifolia,5.50E-08,
3941,Abies amabilis,1.71E-05,
3941,Abies balsamea,0.000267213,
3941,Abies concolor,0.006521542,
3941,Abies grandis,0.000199822,
3941,Abies lasiocarpa,0.000507787,
3941,Abies magnifica,1.44E-05,
3941,Abies procera,2.86E-06,
3941,Acacia constricta,9.43E-06,
3941,Acacia greggii,5.11E-06,
3941,Acacia rigidula,9.84E-09,
3941,Acer circinatum,0.005443903,
3941,Acer glabrum,0.05322647,
3941,Acer grandidentatum var. grandidentatum,5.24E-05,
3941,Acer macrophyllum,0.000472227,
3941,Acer negundo,0.000180615,
3941,Aesculus californica,9.18E-06,
3941,Alnus,0.009367032,
3941,Alnus incana ssp. rugosa,0.000927253,
3941,Alnus rhombifolia,2.87E-05,
3941,Alnus rubra,0.000221899,
3941,Alnus sinuata,0.000144995,
3941,Alnus tenuifolia,0.007137834,
3941,Alnus viridis ssp. sinuata,0.000452728,
3941,Arbutus,7.43E-05,
3941,Arbutus menziesii,0.000291358,
3941,Betula glandulosa,0.000870854,
3941,Betula occidentalis,0.002470275,
3941,Castanopsis,0.000250271,
3941,Castanopsis chrysophylla,0.000659726,
3941,Castanopsis sempervirens,0.000385334,
3941,Cercis,0.00010181,
3941,Chamaecyparis lawsoniana,7.76E-06,
3941,Cornus,4.40E-07,
3941,Cornus canadensis,0.01037156,
3941,Cornus nuttallii,0.000196001,
3941,Cornus sericea ssp. sericea,0.000175512,
3941,Cornus stolonifera,0.01634995,
3941,Cornus stolonifera var. occidentalis,4.07E-07,
3941,Corylus,0.00020882,
3941,Corylus cornuta,0.007015693,
3941,Corylus cornuta var. californica,3.09E-05,
3941,Crataegus,0.0189317,
3941,Crataegus columbiana,0.001074381,
3941,Crataegus douglasii,0.02691173,
3941,Crataegus douglasii var. douglasii,0.002050169,
3941,Cupressus,2.42E-06,
3941,Cupressus macnabiana,2.54E-06,
3941,Desmanthus,5.95E-05,
3941,Desmanthus illinoensis,0.00030131,
3941,Elaeagnus commutata,0.000992585,
3941,Eucalyptus,2.94E-05,
3941,Fraxinus latifolia,8.10E-05,
3941,Fraxinus pennsylvanica,0.00030945,
3941,Heteropogon contortus,2.31E-07,
3941,Juniperus,0.1139566,
3941,Juniperus californica,1.65E-06,
3941,Juniperus deppeana,0.00010077,
3941,Juniperus horizontalis,0.01942358,
3941,Juniperus monosperma,0.004868459,
3941,Juniperus occidentalis,0.008670376,
3941,Juniperus osteosperma,0.03541735,
3941,Juniperus scopulorum,0.04839497,
3941,Libocedrus decurrens,0.000137617,
3941,Lithocarpus densiflorus,0.000103113,
3941,Lycium,0.000705076,
3941,Lycium andersonii,0.001103893,
3941,Lycium cooperi,9.82E-06,
3941,Lycium pallidum,1.10E-05,
3941,Mimosa biuncifera,2.61E-07,
3941,Mimosa borealis,5.96E-05,
3941,Morella californica,1.73E-07,
3941,Myrica cerifera,3.31E-06,
3941,Oemleria cerasiformis,0.000416199,
3941,Picea engelmannii,2.78E-05,
3941,Picea pungens,1.92E-05,
3941,Picea sitchensis,2.17E-05,
3941,Pinus,0.000179677,
3941,Pinus albicaulis,0.000621661,
3941,Pinus attenuata,6.24E-07,
3941,Pinus contorta,0.000349753,
3941,Pinus contorta var. contorta,1.19E-05,
3941,Pinus edulis,0.0552955,
3941,Pinus flexilis,0.0001276,
3941,Pinus jeffreyi,5.09E-06,
3941,Pinus lambertiana,0.000137414,
3941,Pinus monophylla,0.006357775,
3941,Pinus monticola,1.56E-05,
3941,Pinus ponderosa,0.02013947,
3941,Pinus radiata,9.14E-05,
3941,Pinus sabiniana,6.99E-05,
3941,Platanus racemosa,4.85E-10,
3941,Populus,0.004897432,
3941,Populus angustifolia,0.004943153,
3941,Populus balsamifera ssp. trichocarpa,0.004633004,
3941,Populus deltoides,0.000456571,
3941,Populus deltoides ssp. wislizeni,0.00164141,
3941,Populus fremontii,0.001918907,
3941,Populus tremuloides,0.008225469,
3941,Populus tremuloides,0.004694974,
3941,Prosopis juliflora,7.61E-05,
3941,Prosopis pubescens,1.42E-08,
3941,Prunus,0.001435837,
3941,Prunus americana,6.62E-05,
3941,Prunus andersonii,0.000175678,
3941,Prunus angustifolia,0.000205313,
3941,Prunus emarginata,0.000739055,
3941,Prunus fasciculata,2.21E-07,
3941,Prunus subcordata,3.47E-05,
3941,Prunus virginiana,0.1155317,
3941,Pseudotsuga,2.79E-06,
3941,Pseudotsuga menziesii,0.00214479,
3941,Pseudotsuga menziesii var. glauca,0.000133989,
3941,Quercus,0.005312373,
3941,Quercus agrifolia,0.000731429,
3941,Quercus alba,0.000133891,
3941,Quercus chrysolepis,0.000207898,
3941,Quercus douglasii,0.000992181,
3941,Quercus durandii var. breviloba,4.68E-10,
3941,Quercus emoryi,1.33E-06,
3941,Quercus garryana,0.001356206,
3941,Quercus garryana var. breweri,1.63E-06,
3941,Quercus havardii,0.000234817,
3941,Quercus kelloggii,0.000589197,
3941,Quercus lobata,3.47E-07,
3941,Quercus macrocarpa,2.80E-05,
3941,Quercus marilandica,1.38E-05,
3941,Quercus stellata,4.47E-05,
3941,Quercus undulata,0.001553138,
3941,Quercus vacciniifolia,5.53E-05,
3941,Quercus velutina,2.41E-06,
3941,Quercus virginiana,3.83E-05,
3941,Quercus wislizeni,6.58E-05,
3941,Rhamnus purshiana,0.000103672,
3941,Rhus glabra,0.001455112,
3941,Rhus integrifolia,1.84E-05,
3941,Rhus ovata,6.13E-06,
3941,Robinia neomexicana,0.004559667,
3941,Salix,0.2893059,
3941,Salix arctica,0.000104265,
3941,Salix exigua,0.000929539,
3941,Salix interior,0.001262974,
3941,Salix lasiandra,0.000589449,
3941,Salix scouleriana,0.04366309,
3941,Sassafras albidum,1.58E-06,
3941,Sequoia sempervirens,0.000174084,
3941,Sequoiadendron giganteum,4.76E-07,
3941,Sorbus,0.00042905,
3941,Sorbus sitchensis,4.61E-05,
3941,Tamarix,0.000638018,
3941,Taxus brevifolia,0.0004605,
3941,Thuja occidentalis,0.000267213,
3941,Thuja plicata,0.000158602,
3941,Torreya californica,1.22E-05,
3941,Tsuga heterophylla,0.000129402,
3941,Tsuga mertensiana,1.26E-05,
3941,Ulmus alata,1.87E-06,
3941,Umbellularia californica,1.39E-05,
3941,Yucca brevifolia,6.24E-05,
3942,Abies amabilis,0.000192968,
3942,Abies balsamea,4.07E-08,
3942,Abies concolor,0.00042667,
3942,Abies grandis,0.000647199,
3942,Abies lasiocarpa,0.000314732,
3942,Abies procera,1.46E-05,
3942,Acacia constricta,6.25E-06,
3942,Acer circinatum,0.1291625,
3942,Acer glabrum,0.001642491,
3942,Acer grandidentatum var. grandidentatum,1.11E-06,
3942,Acer macrophyllum,0.006342459,
3942,Acer negundo,0.000147713,
3942,Aesculus californica,0.002967984,
3942,Alnus,0.000273993,
3942,Alnus rhombifolia,0.000512257,
3942,Alnus rubra,0.007252247,
3942,Alnus sinuata,0.000204031,
3942,Alnus tenuifolia,0.001146735,
3942,Arbutus,0.001927405,
3942,Arbutus menziesii,0.01851953,
3942,Betula glandulosa,0.000692081,
3942,Betula occidentalis,0.000648639,
3942,Castanopsis,1.01E-05,
3942,Castanopsis chrysophylla,0.000480906,
3942,Castanopsis sempervirens,8.04E-05,
3942,Cercis,0.000720365,
3942,Chamaecyparis lawsoniana,0.000111372,
3942,Cornus,4.85E-05,
3942,Cornus canadensis,0.007017256,
3942,Cornus nuttallii,0.004232864,
3942,Cornus sericea ssp. sericea,8.49E-05,
3942,Cornus stolonifera,0.01211516,
3942,Corylus,0.000312647,
3942,Corylus cornuta,0.01959807,
3942,Corylus cornuta var. californica,5.97E-05,
3942,Crataegus,0.01785248,
3942,Crataegus douglasii,0.005915793,
3942,Crataegus douglasii var. douglasii,0.000226343,
3942,Cupressus,8.76E-05,
3942,Cupressus macnabiana,7.84E-05,
3942,Desmanthus illinoensis,0.000500935,
3942,Elaeagnus commutata,0.000637199,
3942,Eucalyptus,0.01071816,
3942,Fraxinus latifolia,0.001220907,
3942,Fraxinus pennsylvanica,9.92E-05,
3942,Heteropogon contortus,4.02E-06,
3942,Juniperus,0.07635403,
3942,Juniperus horizontalis,0.02001064,
3942,Juniperus monosperma,1.65E-05,
3942,Juniperus occidentalis,0.003173445,
3942,Juniperus osteosperma,0.003364567,
3942,Juniperus scopulorum,0.01069492,
3942,Libocedrus decurrens,0.0123903,
3942,Lithocarpus densiflorus,0.009370889,
3942,Lycium,6.05E-07,
3942,Lycium andersonii,0.000508677,
3942,Mimosa borealis,0.01099228,
3942,Morella californica,1.17E-05,
3942,Myrica cerifera,5.48E-05,
3942,Oemleria cerasiformis,0.007798299,
3942,Picea sitchensis,0.000356644,
3942,Pinus,3.77E-06,
3942,Pinus albicaulis,0.000421202,
3942,Pinus attenuata,0.000129491,
3942,Pinus contorta,4.47E-05,
3942,Pinus contorta var. contorta,0.000196898,
3942,Pinus edulis,0.000331785,
3942,Pinus jeffreyi,4.63E-06,
3942,Pinus lambertiana,0.000885277,
3942,Pinus monophylla,0.000512757,
3942,Pinus monticola,3.66E-06,
3942,Pinus ponderosa,0.01194357,
3942,Pinus radiata,0.02876181,
3942,Pinus sabiniana,0.00338004,
3942,Populus,0.009806622,
3942,Populus angustifolia,0.000402118,
3942,Populus balsamifera ssp. trichocarpa,0.003577274,
3942,Populus deltoides,0.000627199,
3942,Populus fremontii,1.02E-06,
3942,Populus tremuloides,0.008057314,
3942,Populus tremuloides,0.004145266,
3942,Prosopis juliflora,0.000829907,
3942,Prunus,0.000648485,
3942,Prunus americana,0.005448783,
3942,Prunus angustifolia,0.001086687,
3942,Prunus emarginata,6.53E-05,
3942,Prunus subcordata,0.000564228,
3942,Prunus virginiana,0.05353966,
3942,Pseudotsuga,0.000137818,
3942,Pseudotsuga menziesii,0.02171855,
3942,Pseudotsuga menziesii var. glauca,6.39E-05,
3942,Quercus,0.07387898,
3942,Quercus agrifolia,0.09447704,
3942,Quercus alba,0.001039948,
3942,Quercus chrysolepis,0.002250922,
3942,Quercus douglasii,0.04736726,
3942,Quercus durandii var. breviloba,7.08E-05,
3942,Quercus garryana,0.009871101,
3942,Quercus garryana var. breweri,0.000102952,
3942,Quercus havardii,0.000507765,
3942,Quercus kelloggii,0.009566499,
3942,Quercus lobata,1.74E-05,
3942,Quercus macrocarpa,4.31E-06,
